富士電化前,88,1,34.0538327729621,131.176575422287,富士電化前,S73,,
富士電化前,88,2,34.0539838844573,131.176548600197,富士電化前,S73,,
藤曲,89,1,33.9673879970955,131.231995224953,藤曲,U18,,
藤曲,89,2,33.9669252977235,131.231775283813,藤曲,U18,,
船木,90,1,34.0421518640475,131.223192214966,船木,U1,,
船木,90,2,34.0422263031526,131.223102301608,船木,U1,,
本町,91,1,33.9802980451513,131.177637577057,本町,S12,,
本町,91,2,33.9813522942117,131.177610754967,本町,S12,,
松ヶ瀬,92,1,34.102645805882,131.180239319801,松ヶ瀬,S69,,
松ヶ瀬,92,2,34.1013620796752,131.179799437523,松ヶ瀬,S69,,
松ヶ瀬,92,3,34.1020683749035,131.18072969745,松ヶ瀬,S69,,
松ヶ瀬下,93,1,34.0965601512384,131.180384159088,松ヶ瀬下,S68,,
松ヶ瀬下,93,2,34.0957161218623,131.180738210678,松ヶ瀬下,S68,,
松浜町,94,1,33.9456562534367,131.170459985733,松浜町,S22,,
松浜町,94,2,33.9457676789329,131.170489260194,松浜町,S22,,
丸河内,95,1,33.9779213897803,131.185167236508,丸河内,S37,,
丸河内,95,2,33.9778070494889,131.185599540738,丸河内,S37,,
万福寺,96,1,33.9556350991033,131.175474200718,万福寺,S19,,
万福寺,96,2,33.9556000991033,131.175382772146,万福寺,S19,,
南大浜,97,1,33.9520820219483,131.161233186722,南大浜,S79,,
南大浜,97,2,33.9528963334627,131.160863041878,南大浜,S79,,
南地産団地,98,1,34.0167448891282,131.178306379972,南地産団地,S51,,
南浜河内,99,1,33.9512587062779,131.176902651786,南浜河内,S20,,
南浜河内,99,2,33.9504455273653,131.176980202713,南浜河内,S20,,
美祢駅,100,1,34.1691330084318,131.204481124878,美祢駅,M1,,
美祢駅,100,2,34.1687690575019,131.20493710041,美祢駅,M1,,
美祢警察署前,101,1,34.1671845156496,131.208606362343,美祢警察署前,M3,,
美祢警察署前,101,2,34.167055797831,131.208574175835,美祢警察署前,M3,,
美祢市役所前,102,1,34.1671291665582,131.205831908618,美祢市役所前,M2,,
美祢市役所前,102,2,34.1670025352853,131.205859780312,美祢市役所前,M2,,
目出,103,1,33.994865095529,131.180191040039,目出,S5,,
目出,103,2,33.9946204799273,131.179815530777,目出,S5,,
本山,104,1,33.9362558676522,131.178804804579,本山,S27,,
本山,104,2,33.9361630091442,131.178799672965,本山,S27,,
本山駅,105,1,33.9425677936912,131.173346042633,本山駅,S24,,
本山駅,105,2,33.9424476356689,131.173362135887,本山駅,S24,,
本山口,106,1,33.94143905667,131.17540656249,本山口,S25,,
本山口,106,2,33.9414022982665,131.175300360115,本山口,S25,,
本山小学校前,107,1,33.9469106351088,131.172895781387,本山小学校前,S21,,
本山小学校前,107,2,33.9477912473554,131.173758752953,本山小学校前,S21,,
本山岬,108,1,33.9338046845904,131.180770397186,本山岬,S28,,
焼野,109,1,33.9442388424282,131.169756547236,焼野,S23,,
焼野,109,2,33.9441721410028,131.169635264827,焼野,S23,,
理科大前,113,1,33.9567060276188,131.188105888645,理科大前,S32,,
理科大前,113,2,33.9557663869284,131.187792420387,理科大前,S32,,
竜王町,114,1,33.9664359026447,131.176130175591,竜王町,S15,,
竜王町,114,2,33.9666894982765,131.176092624664,竜王町,S15,,
硫酸町,115,1,33.9909422456525,131.177744865417,硫酸町,S6,,
硫酸町,115,2,33.9912535905135,131.177825331688,硫酸町,S6,,
竜中北口,116,1,33.9586318919853,131.180094480515,竜中北口,S29,,
竜中北口,116,2,33.958516205942,131.180083751678,竜中北口,S29,,
竜中正門前,117,1,33.9567986917003,131.1825299263,竜中正門前,S30,,
竜中正門前,117,2,33.9576752507844,131.181194186211,竜中正門前,S30,,
労災病院,118,1,33.986400942748,131.18391931057,労災病院,S10,,
千崎東,119,1,34.0173935132423,131.18432700634,千崎東,S56,,
千崎東,119,2,34.0173534956073,131.184117794037,千崎東,S56,,
千崎東,119,3,34.0184517479075,131.184042692184,千崎東,S56,,
江の内,120,1,34.0144766273578,131.184445023537,江の内,S55,,
江の内,120,2,34.0153481465071,131.184348464012,江の内,S55,,
江の内,120,3,34.0164969965501,131.18446788068,江の内,S55,,
江汐公園,121,1,34.0325810319867,131.192427277565,江汐公園,T19,,
旦東,124,1,34.0047425813493,131.195610361577,旦東,S82,,
旦東,124,2,34.0048400628972,131.195526765079,旦東,S82,,
長谷（美祢）,126,1,34.1733449740629,131.320534944534,長谷（美祢）,M7,,
長谷（美祢）,126,2,34.17410614194,131.319449326869,長谷（美祢）,M7,,
上十文字,127,1,34.1706269521442,131.32565609933,上十文字,M8,,
上十文字,127,2,34.170544979129,131.325405605938,上十文字,M8,,
下十文字,128,1,34.1682932328076,131.327206183336,下十文字,M9,,
下十文字,128,2,34.1680949791289,131.326971320223,下十文字,M9,,
岩崎,129,1,34.1618490799015,131.334645696624,岩崎,M10,,
岩崎,129,2,34.1616130466927,131.334616446561,岩崎,M10,,
真名市,130,1,34.1578320099683,131.339846849442,真名市,M11,,
真名市,130,2,34.1574003515336,131.340830638466,真名市,M11,,
秋芳まちづくりセンター,131,1,34.2129045429431,131.292661429111,秋芳まちづくりセンター,M24,,
湯の口温泉前,132,1,34.1590749275624,131.346750855446,湯の口温泉前,M12,,
湯の口温泉前,132,2,34.1584667895394,131.345120072365,湯の口温泉前,M12,,
学びの森くすのき,133,1,34.0446899772342,131.224045157433,学びの森くすのき,Uc1,,
学びの森くすのき,133,2,34.0449033340745,131.22435092926,学びの森くすのき,Uc1,,
上船木,134,1,34.0463790444712,131.225788593292,上船木,Uc2,,
上船木,134,2,34.046209572581,131.225755007313,上船木,Uc2,,
宗方温泉前,135,1,34.0505999029752,131.23286950803,宗方温泉前,Uc3,,
宗方温泉前,135,2,34.0505049132485,131.232972713061,宗方温泉前,Uc3,,
神元,137,1,34.0571405044561,131.237565006081,神元,Uc5,,
神元,137,2,34.0571149502419,131.237752295102,神元,Uc5,,
国近,138,1,34.0631606611911,131.240286516021,国近,Uc6,,
国近,138,2,34.0631317690404,131.240512871181,国近,Uc6,,
楠こもれびの郷,139,1,34.0699558251827,131.243968605995,楠こもれびの郷,Uc7,,
下矢矯,140,1,34.0734228147507,131.248138272699,下矢矯,Uc8,,
下矢矯,140,2,34.0733106517019,131.248224104047,下矢矯,Uc8,,
上矢矯,141,1,34.0790486800289,131.255478781346,上矢矯,Uc9,,
上矢矯,141,2,34.0789341431924,131.255600180157,上矢矯,Uc9,,
今富,142,1,34.0867255411692,131.257070963898,今富,Uc10,,
今富,142,2,34.0866228000166,131.257135801865,今富,Uc10,,
芦河内,143,1,34.0901636726347,131.261883779411,芦河内,Uc11,,
芦河内,143,2,34.0901913419352,131.26207001685,芦河内,Uc11,,
船原,144,1,34.0935538345207,131.262837946085,船原,Uc12,,
船原,144,2,34.0936009917071,131.263013921618,船原,Uc12,,
山中,145,1,34.0994947708125,131.264669544645,山中,Uc13,,
山中,145,2,34.0994773680464,131.264838289359,山中,Uc13,,
峠,146,1,34.1066822993713,131.267638167681,峠,Uc14,,
峠,146,2,34.1065506737107,131.267696124038,峠,Uc14,,
長谷,147,1,34.1127433420192,131.272354579753,長谷,Uc15,,
長谷,147,2,34.1123108765612,131.27216398716,長谷,Uc15,,
黒川,148,1,34.1147692069174,131.275232434932,黒川,Uc16,,
黒川,148,2,34.1148602108729,131.275774240494,黒川,Uc16,,
小坂,149,1,34.1184059264668,131.278203505063,小坂,Uc17,,
小坂,149,2,34.1185264253997,131.278357091043,小坂,Uc17,,
大棚,150,1,34.1204567236103,131.278304613528,大棚,Uc18,,
大棚,150,2,34.1207884938612,131.278915456788,大棚,Uc18,,
吉部小学校,151,1,34.123573556407,131.282082796097,吉部小学校,Uc19,,
吉部小学校,151,2,34.1235291482554,131.282302737236,吉部小学校,Uc19,,
宮の前,152,1,34.1255497011179,131.283676028252,宮の前,Uc20,,
宮の前,152,2,34.1255551592069,131.283819351006,宮の前,Uc20,,
吉部,153,1,34.1270296341048,131.285164304057,吉部,Uc21,,
吉部,153,2,34.1269490747407,131.285299463452,吉部,Uc21,,
引野,154,1,34.130119042729,131.292300612973,引野,Uc22,,
引野,154,2,34.1300168257775,131.292231105047,引野,Uc22,,
小松小野,155,1,34.1312158703303,131.296716928482,小松小野,Uc23,,
小松小野,155,2,34.1311083769397,131.296851736689,小松小野,Uc23,,
鍋倉,156,1,34.1363888030704,131.303443908691,鍋倉,Uc24,,
鍋倉,156,2,34.1363411581637,131.303529387534,鍋倉,Uc24,,
下荒滝,157,1,34.1422939979841,131.306834220886,下荒滝,Uc25,,
下荒滝,157,2,34.1422951797249,131.3069384775,下荒滝,Uc25,,
荒滝,158,1,34.145210922174,131.308014392853,荒滝,Uc26,,
荒滝,158,2,34.145169801535,131.308120279764,荒滝,Uc26,,
上荒滝,159,1,34.1480078796644,131.308314800262,上荒滝,Uc27,,
上荒滝,159,2,34.148053528005,131.308411826057,上荒滝,Uc27,,
今小野,160,1,34.1554082682991,131.310884356499,今小野,Uc28,,
今小野,160,2,34.1553006370533,131.310998679915,今小野,Uc28,,
瀬戸,161,1,34.1572371803534,131.315980553627,瀬戸,Uc29,,
大岩郷入口,162,1,34.1207535559642,131.275254941548,大岩郷入口,Uc30,,
大岩郷入口,162,2,34.120829456536,131.275300890618,大岩郷入口,Uc30,,
下藤ケ瀬,163,1,34.1303766251158,131.264809370041,下藤ケ瀬,Uc31,,
下藤ケ瀬,163,2,34.130509838822,131.264932751656,下藤ケ瀬,Uc31,,
中藤ケ瀬,164,1,34.133011982496,131.262007044624,中藤ケ瀬,Uc32,,
中藤ケ瀬,164,2,34.1330866596448,131.262124723162,中藤ケ瀬,Uc32,,
藤ケ瀬,165,1,34.1363799227538,131.257588863373,藤ケ瀬,Uc33,,
促進住宅前,166,1,34.0555127694767,131.233862042427,促進住宅前,Uc34,,
促進住宅前,166,2,34.0539661066343,131.2332290411,促進住宅前,Uc34,,
伏付,167,1,34.061192516778,131.235739588737,伏付,Uc35,,
伏付,167,2,34.0616369265586,131.23619556427,伏付,Uc35,,
万倉,168,1,34.0706812703307,131.241684063649,万倉,Uc36,,
万倉,168,2,34.0707540225664,131.241952634419,万倉,Uc36,,
若者センター前,169,1,34.0736261902076,131.239730715752,若者センター前,Uc37,,
若者センター前,169,2,34.0737328328037,131.239832639694,若者センター前,Uc37,,
中の浴,170,1,34.0778029273636,131.237595677376,中の浴,Uc38,,
中の浴,170,2,34.0776323593917,131.237772234922,中の浴,Uc38,,
伊佐地,171,1,34.0836766684388,131.238883137703,伊佐地,Uc39,,
伊佐地,171,2,34.0830674560218,131.239157889028,伊佐地,Uc39,,
小河内,172,1,34.0877107426036,131.232215166092,小河内,Uc40,,
小河内,172,2,34.0865645164639,131.23399078846,小河内,Uc40,,
白椎の木,173,1,34.1041560450685,131.22256201258,白椎の木,Uc41,,
白椎の木,173,2,34.1044136712142,131.222811341286,白椎の木,Uc41,,
二ツ道祖,174,1,34.1150245387069,131.22219979763,二ツ道祖,Uc42,,
二ツ道祖,174,2,34.1149885063867,131.222415306892,二ツ道祖,Uc42,,
堀越,175,1,34.1276901015918,131.22105717659,堀越,Mc32,,
堀越,175,2,34.1275874117425,131.220821838635,堀越,Mc32,,
厚狭農協前,176,1,34.0556416569633,131.159334182739,厚狭農協前,Sc1,,
厚狭農協前,176,2,34.0562194264859,131.158003807068,厚狭農協前,Sc1,,
山川口,177,1,34.0572905104922,131.153760552406,山川口,Sc2,,
山川口,177,2,34.0575216128846,131.153283119202,山川口,Sc2,,
桜川橋,178,1,34.0515393884651,131.152703762054,桜川橋,Sc3,,
桜川橋,178,2,34.0530994283997,131.152424812317,桜川橋,Sc3,,
文化会館前,179,1,34.0518016183926,131.157537102699,文化会館前,Sc4,,
厚狭駅新幹線口,180,1,34.0531749851614,131.159784793854,厚狭駅新幹線口,Sc5,,
下津,181,1,34.0451522503187,131.153980493546,下津,Sc6,,
下津,181,2,34.044743316489,131.153760552406,下津,Sc6,,
火薬町,182,1,34.0397198064899,131.153477871186,火薬町,Sc7,,
火薬町,182,2,34.0397109301882,131.153337580839,火薬町,Sc7,,
日化前,183,1,34.0369420517154,131.153149008751,日化前,Sc8,,
日化前,183,2,34.0381467379229,131.153159737587,日化前,Sc8,,
石鞘,184,1,34.0340425120363,131.151804172761,石鞘,Sc9,,
石鞘,184,2,34.0340447494469,131.151657817601,石鞘,Sc9,,
鳥越,185,1,34.0299358617049,131.1498016119,鳥越,Sc10,,
鳥越,185,2,34.0300158844532,131.149769425392,鳥越,Sc10,,
渡場,186,1,34.0228890764607,131.147575378418,渡場,Sc11,,
渡場,186,2,34.0241606537861,131.148272752762,渡場,Sc11,,
厚陽中前,187,1,34.0207527207597,131.146018531184,厚陽中前,Sc12,,
厚陽中前,187,2,34.0208066601325,131.145933166765,厚陽中前,Sc12,,
厚陽小前,188,1,34.0182160906081,131.140919535114,厚陽小前,Sc13,,
厚陽小前,188,2,34.0185417822831,131.141133295697,厚陽小前,Sc13,,
厚陽小前,188,3,34.0182288587875,131.140781343973,厚陽小前,Sc13,,
厚陽小前,188,4,34.0186484768509,131.141133996092,厚陽小前,Sc13,,
厚陽小前,188,5,34.0181667960642,131.141049209071,厚陽小前,Sc13,,
厚陽団地,189,1,34.019821208387,131.137704849243,厚陽団地,Sc14,,
沖部,190,1,34.0197545147136,131.13676071167,沖部,Sc15,,
古開作,191,1,34.0165486929065,131.139931082726,古開作,Sc16,,
古開作,191,2,34.016613281841,131.139800820819,古開作,Sc16,,
梶上,192,1,34.0097970936223,131.134818326073,梶上,Sc17,,
梶上,192,2,34.0098386901781,131.134723982157,梶上,Sc17,,
梶浦,193,1,34.0047648167469,131.13425552845,梶浦,Sc18,,
梶浦,193,2,34.004776380645,131.134130398156,梶浦,Sc18,,
梶下,194,1,34.0026035211294,131.133445501328,梶下,Sc19,,
梶下,194,2,34.002614772365,131.133358855161,梶下,Sc19,,
梶汐湯,195,1,33.9987744217821,131.133257746696,梶汐湯,Sc20,,
梶汐湯,195,2,33.9988286051776,131.133139146826,梶汐湯,Sc20,,
生田公会堂,196,1,34.0136495661265,131.116676330566,生田公会堂,Sc21,,
生田公会堂,196,2,34.0136896438208,131.116743269059,生田公会堂,Sc21,,
平松小正寺公会堂,197,1,34.0152369844226,131.115174293518,平松小正寺公会堂,Sc22,,
平松小正寺公会堂,197,2,34.0152970945252,131.115187587831,平松小正寺公会堂,Sc22,,
津布田八幡宮前,198,1,34.0190842481749,131.112268411222,津布田八幡宮前,Sc23,,
津布田八幡宮前,198,2,34.0190892146936,131.112429344423,津布田八幡宮前,Sc23,,
津布田小前,199,1,34.021048368579,131.111226081848,津布田小前,Sc24,,
栗田,200,1,34.0567171921663,131.14326775074,栗田,Sc25,,
栗田,200,2,34.0567883015492,131.144496202469,栗田,Sc25,,
片尾畑,201,1,34.0568016345585,131.135285496712,片尾畑,Sc26,,
片尾畑,201,2,34.0573793960278,131.136530041695,片尾畑,Sc26,,
長友,202,1,34.0550016639268,131.133134365082,長友,Sc27,,
長友,202,2,34.0550905518486,131.133010983467,長友,Sc27,,
山の井,203,1,34.0538238840507,131.131246089935,山の井,Sc28,,
山の井,203,2,34.0536372147621,131.130639910698,山の井,Sc28,,
大道畑,204,1,34.0505615690711,131.126857995987,大道畑,Sc29,,
大道畑,204,2,34.0500193187472,131.125972867012,大道畑,Sc29,,
埴生上市,205,1,34.0384579082779,131.094955801964,埴生上市,Sc30,,
埴生上市,205,2,34.0380711679796,131.095926761627,埴生上市,Sc30,,
埴生,206,1,34.0401782195895,131.089730858803,埴生,Sc31,,
埴生,206,2,34.0400937606749,131.09104514122,埴生,Sc31,,
埴生,206,3,34.0407338660275,131.089961528778,埴生,Sc31,,
青年の家前,207,1,34.041249505922,131.08097076416,青年の家前,Sc32,,
青年の家前,207,2,34.0406671884549,131.08317553997,青年の家前,Sc32,,
東糸根,208,1,34.0422896625152,131.077945232391,東糸根,Sc33,,
東糸根,208,2,34.042231876061,131.078594326973,東糸根,Sc33,,
老人センター,209,1,34.0445788524198,131.077033281326,老人センター,Sc34,,
